"product_id","store_id","city_id","total_sales","total_revenue","average_price"
"P0125","S0051","C027","0","0","2.45"
"P0125","S0052","C014","3","6.8100000000000005","2.45"
"P0125","S0053","C031","0","0","2.45"
"P0125","S0054","C022","0","0","2.45"
"P0125","S0055","C014","0","0","2.45"
"P0125","S0056","C015","3","6.8100000000000005","2.45"
"P0125","S0058","C014","0","0","2.45"
"P0125","S0060","C029","0","0","2.45"
"P0125","S0062","C014","3","6.8100000000000005","2.45"
"P0125","S0063","C033","0","0","2.45"
"P0125","S0065","C036","0","0","2.95"
"P0125","S0066","C033","1","2.27","2.45"
"P0125","S0067","C014","1","2.27","2.45"
"P0125","S0068","C003","0","0","2.45"
"P0125","S0070","C030","0","0","2.45"
"P0125","S0073","C014","1","2.27","2.45"
"P0125","S0074","C022","0","0","2.45"
"P0125","S0078","C036","0","0","2.45"
"P0125","S0080","C014","0","0","2.45"
"P0125","S0082","C024","0","0","2.45"
"P0125","S0083","C010","0","0","2.45"
"P0125","S0084","C022","0","0","2.45"
"P0125","S0085","C014","12","27.23","2.45"
"P0125","S0086","C003","0","0","2.45"
"P0125","S0087","C031","1","2.27","2.45"
"P0125","S0088","C009","0","0","2.45"
"P0125","S0089","C014","0","0","2.45"
"P0125","S0090","C036","0","0","2.95"
"P0125","S0091","C013","0","0","2.45"
"P0125","S0093","C022","0","0","2.45"
"P0125","S0094","C006","0","0","2.45"
"P0125","S0095","C014","4","10.92","2.95"
"P0125","S0096","C029","1","2.27","2.45"
"P0125","S0097","C014","2","4.54","2.45"
"P0125","S0099","C014","0","0","2.45"
"P0125","S0102","C018","1","2.27","2.45"
"P0125","S0103","C022","0","0","2.45"
"P0125","S0104","C002","3","6.8100000000000005","2.45"
"P0125","S0105","C032","1","2.27","2.45"
"P0125","S0106","C031","1","2.27","2.45"
"P0125","S0107","C014","0","0","2.45"
"P0125","S0108","C016","1","2.27","2.45"
"P0125","S0110","C025","1","2.27","2.45"
"P0125","S0112","C031","1","2.92",NULL
"P0125","S0113","C024","2","4.54","2.45"
"P0125","S0115","C020","1","2.27","2.45"
"P0125","S0116","C031","0","0","2.45"
"P0125","S0117","C031","0","0","2.45"
"P0125","S0119","C031","0","0","2.45"
"P0125","S0120","C014","1","2.27","2.45"
"P0125","S0121","C022","2","5.83",NULL
"P0125","S0122","C008","1","2.27","2.45"
"P0125","S0123","C021","1","2.27","2.45"
"P0125","S0124","C030","0","0","2.45"
"P0125","S0125","C022","3","6.8100000000000005","2.45"
"P0125","S0126","C014","0","0","2.45"
"P0125","S0127","C029","0","0","2.45"
"P0125","S0128","C022","1","2.92",NULL
"P0125","S0130","C037","0","0","2.45"
"P0125","S0131","C012","0","0","2.45"
"P0125","S0132","C011","2","4.54","2.45"
"P0125","S0135","C035","2","4.54","2.45"
"P0125","S0137","C022","0","0","2.45"
"P0125","S0138","C022","1","2.27","2.45"
"P0125","S0139","C035","1","2.27","2.45"
"P0125","S0140","C022","0","0","2.45"
"P0125","S0141","C005","0","0","2.45"
"P0125","S0142","C006","0","0","2.45"
"P0125","S0143","C014","0","0","2.45"
"P0125","S0144","C022","0","0","2.45"
"P0126","S0038","C004","0","0","19.9"
"P0126","S0040","C017","0","0","19.9"
"P0126","S0062","C014","0","0","19.9"
"P0126","S0065","C036","0","0","19.9"
"P0126","S0066","C033","0","0","19.9"
"P0126","S0085","C014","0","0","19.9"
"P0126","S0094","C006","0","0","19.9"
"P0126","S0095","C014","0","0","19.9"
"P0126","S0104","C002","0","0","19.9"
"P0126","S0110","C025","0","0","19.9"
"P0126","S0115","C020","0","0","19.9"
"P0126","S0132","C011","0","0","19.9"
"P0129","S0001","C031","0","0","24.95"
"P0129","S0002","C007","0","0","24.95"
"P0129","S0003","C014","1","21.14","24.95"
"P0129","S0004","C022","0","0","24.95"
"P0129","S0008","C024","0","0","24.95"
"P0129","S0009","C020","0","0","24.95"
"P0129","S0010","C014","5","105.72","24.95"
"P0129","S0011","C031","0","0","24.95"
"P0129","S0012","C005","0","0","24.95"
"P0129","S0013","C026","0","0","24.95"
"P0129","S0014","C014","3","63.43","24.95"
"P0129","S0015","C014","0","0","24.95"
"P0129","S0016","C014","1","21.14","24.95"
"P0129","S0018","C029","2","42.29","24.95"
"P0129","S0020","C014","2","42.28","24.95"
"P0129","S0021","C024","0","0","24.95"
"P0129","S0022","C014","0","0","24.95"
"P0129","S0023","C008","0","0","24.95"
"P0129","S0024","C022","0","0","24.95"
"P0129","S0025","C024","0","0","24.95"
"P0129","S0026","C014","5","105.72","24.95"
"P0129","S0027","C022","0","0","24.95"
"P0129","S0028","C036","24","221.70000000000002",NULL
"P0129","S0029","C022","15","138.56",NULL
"P0129","S0031","C036","0","0","24.95"
"P0129","S0032","C019","2","42.28","24.95"
"P0129","S0033","C025","0","0","24.95"
"P0129","S0034","C022","0","0","24.95"
"P0129","S0035","C022","0","0","24.95"
"P0129","S0038","C004","1","21.14","24.95"
"P0129","S0039","C014","2","42.29","24.95"
"P0129","S0040","C017","0","0","24.95"
"P0129","S0043","C025","1","21.14","24.95"
"P0129","S0045","C008","0","0","24.95"
"P0129","S0048","C031","28","258.64",NULL
"P0129","S0049","C031","0","0","24.95"
"P0129","S0050","C014","0","0","24.95"
"P0129","S0051","C027","2","42.29","24.95"
"P0129","S0052","C014","0","0","24.95"
"P0129","S0053","C031","1","21.14","24.95"
"P0129","S0054","C022","0","0","24.95"
"P0129","S0055","C014","1","21.14","24.95"
"P0129","S0056","C015","0","0","24.95"
"P0129","S0058","C014","0","0","24.95"
"P0129","S0060","C029","1","21.14","24.95"
"P0129","S0062","C014","6","126.86","24.95"
"P0129","S0063","C033","0","0","24.95"
"P0129","S0065","C036","0","0","24.95"
"P0129","S0066","C033","0","0","24.95"
"P0129","S0067","C014","3","63.43","24.95"
"P0129","S0068","C003","0","0","24.95"
"P0129","S0070","C030","2","42.28","24.95"
"P0129","S0072","C014","9","83.14",NULL
"P0129","S0073","C014","0","0","24.95"
"P0129","S0077","C014","0","0","24.95"
"P0129","S0078","C036","0","0","24.95"
"P0129","S0080","C014","0","0","24.95"
"P0129","S0081","C022","1","9.24",NULL
"P0129","S0082","C024","1","21.14","24.95"
"P0129","S0083","C010","0","0","24.95"
"P0129","S0084","C022","1","21.14","24.95"
"P0129","S0085","C014","0","0","24.95"
"P0129","S0086","C003","0","0","24.95"
"P0129","S0087","C031","0","0","24.95"
"P0129","S0088","C009","0","0","24.95"
"P0129","S0089","C014","0","0","24.95"
"P0129","S0090","C036","0","0","24.95"
"P0129","S0091","C013","1","21.14","24.95"
"P0129","S0093","C022","0","0","24.95"
"P0129","S0094","C006","0","0","24.95"
"P0129","S0095","C014","6","126.86","24.95"
"P0129","S0096","C029","0","0","24.95"
"P0129","S0097","C014","8","169.16","24.95"
"P0129","S0098","C022","15","138.56",NULL
"P0129","S0099","C014","0","0","24.95"
"P0129","S0102","C018","0","0","24.95"
"P0129","S0103","C022","0","0","24.95"
"P0129","S0104","C002","0","0","24.95"
"P0129","S0105","C032","0","0","24.95"
"P0129","S0106","C031","1","21.14","24.95"
"P0129","S0107","C014","1","21.14","24.95"
"P0129","S0108","C016","0","0","24.95"
"P0129","S0110","C025","1","21.14","24.95"
"P0129","S0111","C022","7","64.66",NULL
"P0129","S0112","C031","2","18.47",NULL
"P0129","S0113","C024","0","0","24.95"
"P0129","S0115","C020","1","21.14","24.95"
"P0129","S0116","C031","0","0","24.95"
"P0129","S0117","C031","0","0","24.95"
"P0129","S0119","C031","0","0","24.95"
"P0129","S0120","C014","1","21.14","24.95"
"P0129","S0121","C022","16","147.8",NULL
"P0129","S0122","C008","0","0","24.95"
"P0129","S0123","C021","0","0","24.95"
"P0129","S0124","C030","0","0","24.95"
"P0129","S0125","C022","2","42.28","24.95"
"P0129","S0126","C014","3","63.43","24.95"
"P0129","S0128","C022","29","267.88",NULL
"P0129","S0130","C037","0","0","24.95"
"P0129","S0131","C012","0","0","24.95"
"P0129","S0132","C011","0","0","24.95"
"P0129","S0135","C035","0","0","24.95"
"P0129","S0137","C022","0","0","24.95"
"P0129","S0138","C022","2","42.28","24.95"
"P0129","S0139","C035","0","0","24.95"
"P0129","S0140","C022","0","0","24.95"
"P0129","S0141","C005","1","21.14","24.95"
"P0129","S0142","C006","1","21.14","24.95"
"P0129","S0143","C014","0","0","24.95"
"P0129","S0144","C022","0","0","24.95"
"P0130","S0050","C014","0","0","8.85"
"P0130","S0094","C006","0","0","8.85"
"P0130","S0108","C016","0","0","8.85"
"P0131","S0001","C031","0","0","2.25"
"P0131","S0002","C007","0","0","2.25"
"P0131","S0003","C014","1","2.08","2.25"
"P0131","S0004","C022","0","0","2.25"
"P0131","S0006","C024","0","0","2.25"
"P0131","S0008","C024","0","0","2.25"
"P0131","S0009","C020","1","2.08","2.25"
"P0131","S0010","C014","2","4.17","2.25"
"P0131","S0011","C031","1","2.08","2.25"
"P0131","S0012","C005","0","0","2.25"
"P0131","S0013","C026","1","2.08","2.25"
"P0131","S0014","C014","0","0","2.25"
"P0131","S0015","C014","2","4.16","2.25"
"P0131","S0016","C014","2","4.17","2.25"
"P0131","S0018","C029","1","2.08","2.25"
"P0131","S0019","C030","0","0","2.25"
"P0131","S0020","C014","4","8.33","2.25"
"P0131","S0021","C024","1","2.08","2.25"
"P0131","S0022","C014","0","0","2.25"
"P0131","S0023","C008","0","0","2.25"
"P0131","S0024","C022","0","0","2.25"
"P0131","S0025","C024","0","0","2.25"
"P0131","S0026","C014","3","6.25","2.25"
"P0131","S0027","C022","2","4.16","2.25"
"P0131","S0028","C036","8","15.27",NULL
"P0131","S0030","C006","0","0","2.25"
"P0131","S0031","C036","1","2.08","2.25"
"P0131","S0032","C019","2","4.17","2.25"
"P0131","S0033","C025","2","4.17","2.25"
"P0131","S0034","C022","0","0","2.25"
"P0131","S0035","C022","0","0","2.25"
"P0131","S0038","C004","3","6.25","2.25"
"P0131","S0039","C014","0","0","2.25"
"P0131","S0040","C017","5","10.41","2.25"
"P0131","S0041","C013","0","0","2.25"
"P0131","S0043","C025","0","0","2.25"
"P0131","S0044","C022","0","0","2.25"
"P0131","S0045","C008","0","0","2.25"
"P0131","S0048","C031","1","2.08",NULL
"P0131","S0049","C031","1","2.08","2.25"
"P0131","S0050","C014","1","2.08","2.25"
"P0131","S0051","C027","3","6.25","2.25"
"P0131","S0052","C014","0","0","2.25"
"P0131","S0053","C031","0","0","2.25"
"P0131","S0054","C022","1","2.08","2.25"
"P0131","S0055","C014","1","2.08","2.25"
"P0131","S0056","C015","2","4.17","2.25"
"P0131","S0058","C014","2","4.16","2.25"
"P0131","S0060","C029","0","0","2.25"
"P0131","S0062","C014","2","4.16","2.25"
"P0131","S0063","C033","0","0","2.25"
"P0131","S0065","C036","1","2.08","2.25"
"P0131","S0066","C033","1","2.08","2.25"
"P0131","S0067","C014","0","0","2.25"
"P0131","S0068","C003","0","0","2.25"
"P0131","S0070","C030","1","2.08","2.25"
"P0131","S0072","C014","2","4.16",NULL
"P0131","S0074","C022","0","0","2.25"
"P0131","S0077","C014","0","0","2.25"
"P0131","S0078","C036","0","0","2.25"
"P0131","S0080","C014","6","12.5","2.25"
"P0131","S0081","C022","3","4.17",NULL
"P0131","S0082","C024","3","6.25","2.25"
"P0131","S0083","C010","0","0","2.25"
"P0131","S0084","C022","0","0","2.25"
"P0131","S0085","C014","9","18.75","2.25"
"P0131","S0086","C003","0","0","2.25"
"P0131","S0087","C031","0","0","2.25"
"P0131","S0088","C009","0","0","2.25"
"P0131","S0089","C014","0","0","2.25"
"P0131","S0090","C036","0","0","2.25"
"P0131","S0091","C013","0","0","2.25"
"P0131","S0093","C022","0","0","2.25"
"P0131","S0094","C006","0","0","2.25"
"P0131","S0095","C014","2","4.17","2.25"
"P0131","S0096","C029","0","0","2.25"
"P0131","S0097","C014","3","6.25","2.25"
"P0131","S0098","C022","4","8.33",NULL
"P0131","S0099","C014","0","0","2.25"
"P0131","S0102","C018","1","2.08","2.25"
"P0131","S0103","C022","0","0","2.25"
"P0131","S0104","C002","1","2.08","2.25"
"P0131","S0105","C032","0","0","2.25"
"P0131","S0106","C031","3","6.25","2.25"
"P0131","S0107","C014","0","0","2.25"
"P0131","S0108","C016","0","0","2.25"
"P0131","S0110","C025","0","0","2.25"
"P0131","S0112","C031","3","6.25",NULL
"P0131","S0113","C024","0","0","2.25"
"P0131","S0115","C020","1","2.08","2.25"
"P0131","S0116","C031","0","0","2.25"
"P0131","S0117","C031","0","0","2.25"
"P0131","S0119","C031","0","0","2.25"
"P0131","S0120","C014","0","0","2.25"
"P0131","S0122","C008","0","0","2.25"
"P0131","S0123","C021","1","2.08","2.25"
"P0131","S0124","C030","1","2.08","2.25"
"P0131","S0125","C022","2","4.17","2.25"
"P0131","S0126","C014","3","6.25","2.25"
"P0131","S0127","C029","0","0","2.25"
"P0131","S0128","C022","1","2.08",NULL
"P0131","S0130","C037","1","2.08","2.25"
"P0131","S0131","C012","3","6.25","2.25"
"P0131","S0132","C011","0","0","2.25"
"P0131","S0135","C035","0","0","2.25"
"P0131","S0137","C022","0","0","2.25"
"P0131","S0138","C022","1","2.08","2.25"
"P0131","S0139","C035","0","0","2.25"
"P0131","S0140","C022","1","2.08","2.25"
"P0131","S0141","C005","0","0","2.25"
"P0131","S0142","C006","2","4.16","2.25"
"P0131","S0143","C014","0","0","2.25"
"P0131","S0144","C022","0","0","2.25"
"P0132","S0001","C031","0","0","7.99"
"P0132","S0004","C022","0","0","7.99"
"P0132","S0015","C014","1","7.4","7.99"
"P0132","S0016","C014","0","0","7.99"
"P0132","S0018","C029","0","0","7.99"
"P0132","S0019","C030","0","0","7.99"
"P0132","S0020","C014","0","0","7.99"
"P0132","S0023","C008","1","7.4","7.99"
"P0132","S0025","C024","0","0","7.99"
"P0132","S0026","C014","0","0","7.99"
"P0132","S0027","C022","0","0","7.99"
"P0132","S0031","C036","0","0","7.99"
"P0132","S0032","C019","0","0","7.99"
"P0132","S0034","C022","0","0","7.99"
"P0132","S0038","C004","2","14.8","7.99"
"P0132","S0039","C014","0","0","7.99"
"P0132","S0040","C017","0","0","7.99"
"P0132","S0043","C025","0","0","7.99"
"P0132","S0045","C008","1","7.4","7.99"
"P0132","S0048","C031","1","7.31",NULL
"P0132","S0049","C031","0","0","7.99"
"P0132","S0050","C014","1","7.4","7.99"
"P0132","S0051","C027","0","0","7.99"
"P0132","S0053","C031","1","7.4","7.99"
"P0132","S0056","C015","0","0","7.99"
"P0132","S0067","C014","0","0","7.99"
"P0132","S0068","C003","0","0","7.99"
"P0132","S0070","C030","0","0","7.99"
"P0132","S0080","C014","0","0","7.99"
"P0132","S0085","C014","1","7.4","7.99"
"P0132","S0088","C009","0","0","7.99"
"P0132","S0089","C014","0","0","7.99"
"P0132","S0094","C006","0","0","7.99"
"P0132","S0103","C022","0","0","7.99"
"P0132","S0106","C031","1","7.4","7.99"
"P0132","S0107","C014","0","0","7.99"
"P0132","S0108","C016","0","0","7.99"
"P0132","S0110","C025","0","0","7.99"
"P0132","S0113","C024","0","0","7.99"
"P0132","S0116","C031","0","0","7.99"
"P0132","S0117","C031","0","0","7.99"
"P0132","S0119","C031","0","0","7.99"
"P0132","S0120","C014","0","0","7.99"
"P0132","S0124","C030","0","0","7.99"
"P0132","S0126","C014","0","0","7.99"
"P0132","S0127","C029","0","0","7.99"
"P0132","S0132","C011","0","0","7.99"
"P0132","S0138","C022","0","0","7.99"
"P0132","S0139","C035","0","0","7.99"
"P0132","S0140","C022","0","0","7.99"
"P0132","S0143","C014","0","0","7.99"
"P0132","S0144","C022","0","0","7.99"
"P0134","S0002","C007","2","10.92","5.9"
"P0134","S0004","C022","0","0","5.9"
"P0134","S0006","C024","1","5.46","5.9"
"P0134","S0008","C024","0","0","5.9"
"P0134","S0012","C005","0","0","5.9"
"P0134","S0018","C029","1","5.46","5.9"
"P0134","S0020","C014","0","0","5.9"
"P0134","S0023","C008","0","0","5.9"
"P0134","S0024","C022","0","0","5.9"
"P0134","S0025","C024","0","0","5.9"
"P0134","S0026","C014","1","5.46","5.9"
"P0134","S0031","C036","0","0","5.9"
"P0134","S0038","C004","0","0","5.9"
"P0134","S0040","C017","0","0","5.9"
"P0134","S0043","C025","1","5.46","5.9"
"P0134","S0044","C022","0","0","5.9"
"P0134","S0049","C031","0","0","5.9"
"P0134","S0051","C027","0","0","5.9"
"P0134","S0055","C014","0","0","5.9"
"P0134","S0056","C015","2","10.93","5.9"
"P0134","S0060","C029","0","0","5.9"
"P0134","S0063","C033","0","0","5.9"
"P0134","S0067","C014","0","0","5.9"
"P0134","S0078","C036","1","5.46","5.9"
"P0134","S0082","C024","1","5.46","5.9"
"P0134","S0083","C010","0","0","5.9"
"P0134","S0087","C031","0","0","5.9"
"P0134","S0088","C009","0","0","5.9"
"P0134","S0094","C006","0","0","5.9"
"P0134","S0096","C029","0","0","5.9"
"P0134","S0097","C014","0","0","5.9"
"P0134","S0103","C022","0","0","5.9"
"P0134","S0104","C002","1","5.46","5.9"
"P0134","S0105","C032","1","5.46","5.9"
"P0134","S0106","C031","0","0","5.9"
"P0134","S0107","C014","0","0","5.9"
"P0134","S0108","C016","0","0","5.9"
"P0134","S0113","C024","2","10.93","5.9"
"P0134","S0115","C020","0","0","5.9"
"P0134","S0122","C008","0","0","5.9"
"P0134","S0126","C014","0","0","5.9"
"P0134","S0127","C029","0","0","5.9"
"P0134","S0138","C022","2","10.93","5.9"
"P0134","S0139","C035","0","0","5.9"
"P0134","S0142","C006","0","0","5.9"
"P0137","S0001","C031","0","0","23.9"
"P0137","S0002","C007","0","0","23.9"
"P0137","S0018","C029","0","0","23.9"
"P0137","S0020","C014","0","0","23.9"
"P0137","S0023","C008","0","0","23.9"
"P0137","S0026","C014","0","0","23.9"
"P0137","S0038","C004","0","0","23.9"
"P0137","S0043","C025","0","0","23.9"
"P0137","S0049","C031","1","20.25","23.9"
"P0137","S0050","C014","0","0","23.9"
"P0137","S0051","C027","0","0","23.9"
"P0137","S0056","C015","0","0","23.9"
"P0137","S0062","C014","0","0","23.9"
"P0137","S0066","C033","0","0","23.9"
"P0137","S0070","C030","0","0","23.9"
"P0137","S0085","C014","0","0","23.9"
"P0137","S0087","C031","0","0","23.9"
"P0137","S0094","C006","0","0","23.9"
"P0137","S0095","C014","0","0","23.9"
"P0137","S0097","C014","0","0","23.9"
"P0137","S0102","C018","0","0","23.9"
"P0137","S0104","C002","0","0","23.9"
"P0137","S0110","C025","0","0","23.9"
"P0137","S0115","C020","0","0","23.9"
"P0137","S0126","C014","0","0","23.9"
"P0137","S0132","C011","1","20.25","23.9"
"P0137","S0142","C006","0","0","23.9"
"P0140","S0001","C031","5","27.5","5.5"
"P0140","S0002","C007","1","5.5","5.5"
"P0140","S0003","C014","0","0","5.5"
"P0140","S0004","C022","0","0","5.5"
"P0140","S0008","C024","0","0","5.5"
"P0140","S0009","C020","0","0","5.5"
"P0140","S0010","C014","0","0","5.5"
"P0140","S0011","C031","0","0","5.5"
"P0140","S0012","C005","1","5.5","5.5"
"P0140","S0013","C026","0","0","5.5"
"P0140","S0014","C014","0","0","5.5"
"P0140","S0015","C014","3","16.5","5.5"
"P0140","S0016","C014","1","5.5","5.5"
"P0140","S0018","C029","1","5.5","5.5"
"P0140","S0019","C030","0","0","5.5"
"P0140","S0020","C014","10","55","5.5"
"P0140","S0021","C024","0","0","5.5"
"P0140","S0022","C014","3","16.5","5.5"
"P0140","S0023","C008","3","16.5","5.5"
"P0140","S0024","C022","2","11","5.5"
"P0140","S0025","C024","1","5.5","5.5"
"P0140","S0026","C014","3","16.5","5.5"
"P0140","S0027","C022","2","11","5.5"
"P0140","S0031","C036","4","22","5.5"
"P0140","S0032","C019","1","5.5","5.5"
"P0140","S0033","C025","0","0","5.5"
"P0140","S0034","C022","0","0","5.5"
"P0140","S0035","C022","0","0","5.5"
"P0140","S0038","C004","1","5.5","5.5"
"P0140","S0039","C014","1","5.5","5.5"
"P0140","S0040","C017","0","0","5.5"
"P0140","S0041","C013","0","0","5.5"
"P0140","S0043","C025","1","5.5","5.5"
"P0140","S0045","C008","0","0","5.5"
"P0140","S0048","C031","2","11",NULL
"P0140","S0049","C031","1","5.5","5.5"
"P0140","S0050","C014","2","11","5.5"
"P0140","S0051","C027","4","22","5.5"
"P0140","S0052","C014","0","0","5.5"
"P0140","S0054","C022","1","5.5","5.5"
"P0140","S0055","C014","2","11","5.5"
"P0140","S0056","C015","4","22","5.5"
"P0140","S0058","C014","0","0","5.5"
"P0140","S0060","C029","0","0","5.5"
"P0140","S0062","C014","6","33","5.5"
"P0140","S0063","C033","0","0","5.5"
"P0140","S0065","C036","0","0","4.9"
"P0140","S0066","C033","2","11","5.5"
"P0140","S0067","C014","1","5.5","5.5"
"P0140","S0068","C003","0","0","5.5"
"P0140","S0070","C030","0","0","5.5"
"P0140","S0073","C014","1","5.5","5.5"
"P0140","S0074","C022","2","11","5.5"
"P0140","S0077","C014","0","0","5.5"
"P0140","S0078","C036","1","5.5","5.5"
"P0140","S0080","C014","0","0","5.5"
"P0140","S0081","C022","1","5.5",NULL
"P0140","S0082","C024","1","5.5","5.5"
"P0140","S0083","C010","0","0","5.5"
"P0140","S0084","C022","0","0","5.5"
"P0140","S0085","C014","1","5.5","5.5"
"P0140","S0086","C003","0","0","5.5"
"P0140","S0087","C031","0","0","5.5"
"P0140","S0088","C009","0","0","5.5"
"P0140","S0089","C014","0","0","5.5"
"P0140","S0090","C036","0","0","4.9"
"P0140","S0091","C013","2","11","5.5"
"P0140","S0093","C022","0","0","5.5"
"P0140","S0094","C006","0","0","5.5"
"P0140","S0095","C014","4","19.6","4.9"
"P0140","S0096","C029","0","0","5.5"
"P0140","S0097","C014","5","27.5","5.5"
"P0140","S0098","C022","1","5.5",NULL
"P0140","S0102","C018","1","5.5","5.5"
"P0140","S0103","C022","0","0","5.5"
"P0140","S0104","C002","0","0","5.5"
"P0140","S0105","C032","0","0","5.5"
"P0140","S0106","C031","0","0","5.5"
"P0140","S0107","C014","2","11","5.5"
"P0140","S0108","C016","1","5.5","5.5"
"P0140","S0110","C025","1","5.5","5.5"
"P0140","S0111","C022","1","5.5",NULL
"P0140","S0112","C031","1","5.5",NULL
"P0140","S0113","C024","0","0","5.5"
"P0140","S0115","C020","5","27.5","5.5"
"P0140","S0116","C031","0","0","5.5"
"P0140","S0117","C031","0","0","5.5"
"P0140","S0119","C031","0","0","5.5"
"P0140","S0120","C014","0","0","5.5"
"P0140","S0122","C008","1","5.5","5.5"
"P0140","S0124","C030","0","0","5.5"
"P0140","S0125","C022","3","16.5","5.5"
"P0140","S0126","C014","3","16.5","5.5"
"P0140","S0127","C029","0","0","5.5"
"P0140","S0128","C022","5","27.5",NULL
"P0140","S0130","C037","0","0","5.5"
"P0140","S0131","C012","0","0","5.5"
"P0140","S0132","C011","2","11","5.5"
"P0140","S0135","C035","0","0","5.5"
"P0140","S0137","C022","1","5.5","5.5"
"P0140","S0138","C022","5","27.5","5.5"
"P0140","S0139","C035","0","0","5.5"
"P0140","S0141","C005","0","0","5.5"
"P0140","S0143","C014","0","0","5.5"
"P0140","S0144","C022","0","0","5.5"
"P0144","S0001","C031","0","0","4.95"
"P0144","S0002","C007","0","0","4.95"
"P0144","S0013","C026","0","0","4.95"
"P0144","S0018","C029","0","0","4.95"
"P0144","S0020","C014","0","0","4.95"
"P0144","S0023","C008","1","3.61","4.95"
"P0144","S0024","C022","0","0","4.95"
"P0144","S0025","C024","0","0","4.95"
"P0144","S0026","C014","2","7.22","4.95"
"P0144","S0031","C036","0","0","4.95"
"P0144","S0038","C004","0","0","3.9"
"P0144","S0040","C017","0","0","4.95"
"P0144","S0050","C014","0","0","4.95"
"P0144","S0051","C027","0","0","4.95"
"P0144","S0056","C015","0","0","4.95"
"P0144","S0060","C029","0","0","4.95"
"P0144","S0062","C014","0","0","4.95"
"P0144","S0065","C036","0","0","4.95"
"P0144","S0066","C033","0","0","4.95"
"P0144","S0082","C024","1","3.61","4.95"
"P0144","S0083","C010","0","0","4.95"
"P0144","S0085","C014","0","0","3.9"
"P0144","S0090","C036","0","0","4.95"
"P0144","S0094","C006","0","0","4.95"
"P0144","S0095","C014","0","0","4.95"
"P0144","S0096","C029","0","0","4.95"
"P0144","S0097","C014","1","3.61","4.95"
"P0144","S0102","C018","0","0","4.95"
"P0144","S0104","C002","1","3.61","4.95"
"P0144","S0108","C016","0","0","4.95"
"P0144","S0110","C025","0","0","4.95"
"P0144","S0113","C024","0","0","4.95"
"P0144","S0115","C020","0","0","4.95"
"P0144","S0123","C021","0","0","4.95"
"P0144","S0125","C022","0","0","4.95"
"P0144","S0126","C014","1","3.61","4.95"
"P0144","S0132","C011","1","3.61","4.95"
"P0144","S0135","C035","0","0","4.95"
"P0144","S0138","C022","0","0","4.95"
"P0144","S0142","C006","0","0","4.95"
"P0145","S0065","C036","0","0","4.95"
"P0145","S0095","C014","0","0","4.95"
"P0147","S0001","C031","0","0","3.99"
"P0147","S0013","C026","1","3.38","3.99"
"P0147","S0018","C029","0","0","3.99"
"P0147","S0023","C008","0","0","3.99"
"P0147","S0025","C024","0","0","3.99"
"P0147","S0031","C036","1","3.38","3.99"
"P0147","S0038","C004","0","0","3.99"
"P0147","S0045","C008","0","0","3.99"
"P0147","S0050","C014","0","0","3.99"
"P0147","S0051","C027","0","0","3.99"
"P0147","S0055","C014","0","0","3.99"
"P0147","S0062","C014","2","6.76","3.99"
"P0147","S0082","C024","0","0","3.99"
"P0147","S0085","C014","0","0","3.99"
"P0147","S0103","C022","0","0","3.99"
"P0147","S0104","C002","0","0","3.99"
"P0147","S0105","C032","0","0","3.99"
"P0147","S0106","C031","2","6.76","3.99"
"P0147","S0110","C025","0","0","3.99"
"P0147","S0113","C024","0","0","3.99"
"P0147","S0115","C020","0","0","3.99"
"P0147","S0117","C031","0","0","3.99"
"P0147","S0125","C022","1","3.38","3.99"
"P0147","S0126","C014","0","0","3.99"
"P0147","S0142","C006","0","0","3.99"
"P0147","S0144","C022","0","0","3.99"
"P0148","S0001","C031","4","21.3","5.75"
"P0148","S0002","C007","0","0","5.75"
"P0148","S0004","C022","0","0","5.75"
"P0148","S0008","C024","0","0","5.75"
"P0148","S0010","C014","0","0","5.75"
"P0148","S0012","C005","1","5.32","5.75"
"P0148","S0013","C026","0","0","5.75"
"P0148","S0015","C014","0","0","5.75"
"P0148","S0018","C029","0","0","5.75"
"P0148","S0020","C014","0","0","5.75"
"P0148","S0022","C014","0","0","5.75"
"P0148","S0023","C008","0","0","3.95"
"P0148","S0024","C022","0","0","5.75"
"P0148","S0025","C024","0","0","5.75"
"P0148","S0026","C014","1","5.32","5.75"
"P0148","S0027","C022","0","0","5.75"
"P0148","S0029","C022","2","10.93",NULL
"P0148","S0031","C036","0","0","3.95"
"P0148","S0035","C022","0","0","5.75"
"P0148","S0038","C004","1","5.32","5.75"
"P0148","S0040","C017","2","10.65","5.75"
"P0148","S0043","C025","0","0","5.75"
"P0148","S0045","C008","1","3.66","3.95"
"P0148","S0049","C031","0","0","5.75"
"P0148","S0050","C014","0","0","5.75"
"P0148","S0051","C027","0","0","5.75"
"P0148","S0052","C014","1","5.32","5.75"
"P0148","S0055","C014","0","0","5.75"
"P0148","S0056","C015","0","0","5.75"
"P0148","S0058","C014","0","0","5.75"
"P0148","S0060","C029","0","0","5.75"
"P0148","S0062","C014","0","0","5.75"
"P0148","S0063","C033","0","0","5.75"
"P0148","S0065","C036","0","0","5.45"
"P0148","S0066","C033","0","0","5.75"
"P0148","S0067","C014","0","0","5.75"
"P0148","S0070","C030","0","0","5.75"
"P0148","S0073","C014","0","0","5.75"
"P0148","S0078","C036","0","0","3.95"
"P0148","S0082","C024","0","0","5.75"
